station,valid,tmpf,dwpf,relh,feel
DFW,2020-02-23 21:55,,,,
DFW,2020-02-23 22:00,,,,
DFW,2020-02-23 22:05,,,,
DFW,2020-02-23 22:10,,,,
DFW,2020-02-23 22:15,,,,
DFW,2020-02-23 22:20,,,,
DFW,2020-02-23 22:25,,,,
DFW,2020-02-23 22:30,,,,
DFW,2020-02-23 22:35,,,,
DFW,2020-02-23 22:40,,,,
DFW,2020-02-23 22:45,,,,
DFW,2020-02-23 22:50,,,,
DFW,2020-02-23 22:53,54.00,54.00,100.00,
DFW,2020-02-23 22:55,,,,
DFW,2020-02-23 23:00,,,,
DFW,2020-02-23 23:05,,,,
DFW,2020-02-23 23:10,,,,
DFW,2020-02-23 23:15,,,,
DFW,2020-02-23 23:20,,,,
DFW,2020-02-23 23:25,,,,
DFW,2020-02-23 23:30,,,,
DFW,2020-02-23 23:35,,,,
DFW,2020-02-23 23:40,,,,
DFW,2020-02-23 23:45,,,,
DFW,2020-02-23 23:50,,,,
DFW,2020-02-23 23:53,55.00,55.00,100.00,
DFW,2020-02-23 23:55,,,,
DFW,2020-02-24 00:00,,,,
DFW,2020-02-24 00:05,,,,
DFW,2020-02-24 00:10,,,,
DFW,2020-02-24 00:15,,,,
DFW,2020-02-24 00:20,,,,
DFW,2020-02-24 00:25,,,,
DFW,2020-02-24 00:30,,,,
DFW,2020-02-24 00:35,,,,
DFW,2020-02-24 00:40,,,,
DFW,2020-02-24 00:45,,,,
DFW,2020-02-24 00:50,,,,
DFW,2020-02-24 00:53,55.90,55.00,96.78,
DFW,2020-02-24 00:55,,,,
DFW,2020-02-24 01:00,,,,
DFW,2020-02-24 01:05,,,,
DFW,2020-02-24 01:10,,,,
DFW,2020-02-24 01:15,,,,
DFW,2020-02-24 01:20,,,,
DFW,2020-02-24 01:25,,,,
DFW,2020-02-24 01:30,,,,
DFW,2020-02-24 01:35,,,,
DFW,2020-02-24 01:40,,,,
DFW,2020-02-24 01:45,,,,
DFW,2020-02-24 01:50,,,,
DFW,2020-02-24 01:53,57.00,55.90,96.10,
DFW,2020-02-24 01:55,,,,
DFW,2020-02-24 02:00,,,,
DFW,2020-02-24 02:05,,,,
DFW,2020-02-24 02:10,,,,
DFW,2020-02-24 02:15,,,,
DFW,2020-02-24 02:20,,,,
DFW,2020-02-24 02:25,,,,
DFW,2020-02-24 02:30,,,,
DFW,2020-02-24 02:35,,,,
DFW,2020-02-24 02:37,57.90,57.00,96.81,
DFW,2020-02-24 02:40,,,,
DFW,2020-02-24 02:45,,,,
DFW,2020-02-24 02:50,,,,
DFW,2020-02-24 02:53,57.90,57.90,100.00,
DFW,2020-02-24 02:55,,,,
DFW,2020-02-24 03:00,,,,
DFW,2020-02-24 03:05,,,,
DFW,2020-02-24 03:10,,,,
DFW,2020-02-24 03:15,,,,
DFW,2020-02-24 03:20,,,,
DFW,2020-02-24 03:25,,,,
DFW,2020-02-24 03:30,,,,
DFW,2020-02-24 03:35,,,,
DFW,2020-02-24 03:40,,,,
DFW,2020-02-24 03:45,,,,
DFW,2020-02-24 03:50,,,,
DFW,2020-02-24 03:53,59.00,57.90,96.13,
DFW,2020-02-24 03:55,,,,
DFW,2020-02-24 04:00,,,,
DFW,2020-02-24 04:05,,,,
DFW,2020-02-24 04:10,,,,
DFW,2020-02-24 04:15,,,,
DFW,2020-02-24 04:20,,,,
DFW,2020-02-24 04:25,,,,
DFW,2020-02-24 04:30,,,,
DFW,2020-02-24 04:35,,,,
DFW,2020-02-24 04:40,,,,
DFW,2020-02-24 04:45,,,,
DFW,2020-02-24 04:50,,,,
DFW,2020-02-24 04:53,60.10,57.90,92.43,
DFW,2020-02-24 04:55,,,,
DFW,2020-02-24 05:00,,,,
DFW,2020-02-24 05:05,,,,
DFW,2020-02-24 05:10,,,,
DFW,2020-02-24 05:15,,,,
DFW,2020-02-24 05:20,,,,
DFW,2020-02-24 05:25,,,,
DFW,2020-02-24 05:30,,,,
DFW,2020-02-24 05:35,,,,
DFW,2020-02-24 05:40,,,,
DFW,2020-02-24 05:45,,,,
DFW,2020-02-24 05:50,,,,
DFW,2020-02-24 05:53,60.10,57.90,92.43,
DFW,2020-02-24 05:55,,,,
DFW,2020-02-24 06:00,,,,
DFW,2020-02-24 06:05,,,,
DFW,2020-02-24 06:10,,,,
DFW,2020-02-24 06:15,,,,
DFW,2020-02-24 06:20,,,,
DFW,2020-02-24 06:25,,,,
DFW,2020-02-24 06:30,,,,
DFW,2020-02-24 06:35,,,,
DFW,2020-02-24 06:40,,,,
DFW,2020-02-24 06:45,,,,
DFW,2020-02-24 06:50,,,,
DFW,2020-02-24 06:53,60.10,59.00,96.15,
DFW,2020-02-24 06:55,,,,
DFW,2020-02-24 07:00,,,,
DFW,2020-02-24 07:05,,,,
DFW,2020-02-24 07:10,,,,
DFW,2020-02-24 07:15,,,,
DFW,2020-02-24 07:20,,,,
DFW,2020-02-24 07:25,,,,
DFW,2020-02-24 07:30,,,,
DFW,2020-02-24 07:35,,,,
DFW,2020-02-24 07:40,,,,
DFW,2020-02-24 07:45,,,,
DFW,2020-02-24 07:50,,,,
DFW,2020-02-24 07:53,61.00,59.00,93.12,
DFW,2020-02-24 07:55,,,,
DFW,2020-02-24 08:00,,,,
DFW,2020-02-24 08:05,,,,
DFW,2020-02-24 08:10,,,,
DFW,2020-02-24 08:15,,,,
DFW,2020-02-24 08:20,,,,
DFW,2020-02-24 08:25,,,,
DFW,2020-02-24 08:30,,,,
DFW,2020-02-24 08:35,,,,
DFW,2020-02-24 08:40,,,,
DFW,2020-02-24 08:45,,,,
DFW,2020-02-24 08:50,,,,
DFW,2020-02-24 08:53,59.00,57.00,93.07,
DFW,2020-02-24 08:55,,,,
DFW,2020-02-24 09:00,,,,
DFW,2020-02-24 09:05,,,,
DFW,2020-02-24 09:10,,,,
DFW,2020-02-24 09:15,,,,
DFW,2020-02-24 09:20,,,,
DFW,2020-02-24 09:25,,,,
DFW,2020-02-24 09:30,,,,
DFW,2020-02-24 09:35,,,,
DFW,2020-02-24 09:40,,,,
DFW,2020-02-24 09:45,,,,
DFW,2020-02-24 09:50,,,,
DFW,2020-02-24 09:53,57.90,54.00,86.82,
DFW,2020-02-24 09:55,,,,
DFW,2020-02-24 10:00,,,,
DFW,2020-02-24 10:05,,,,
DFW,2020-02-24 10:10,,,,
DFW,2020-02-24 10:15,,,,
DFW,2020-02-24 10:20,,,,
DFW,2020-02-24 10:25,,,,
DFW,2020-02-24 10:30,,,,
DFW,2020-02-24 10:35,,,,
DFW,2020-02-24 10:40,,,,
DFW,2020-02-24 10:45,,,,
DFW,2020-02-24 10:50,,,,
DFW,2020-02-24 10:53,57.00,52.00,83.33,
DFW,2020-02-24 10:55,,,,
DFW,2020-02-24 11:00,,,,
DFW,2020-02-24 11:05,,,,
DFW,2020-02-24 11:10,,,,
DFW,2020-02-24 11:15,,,,
DFW,2020-02-24 11:20,,,,
DFW,2020-02-24 11:25,,,,
DFW,2020-02-24 11:30,,,,
DFW,2020-02-24 11:35,,,,
DFW,2020-02-24 11:40,,,,
DFW,2020-02-24 11:45,,,,
DFW,2020-02-24 11:50,,,,
DFW,2020-02-24 11:53,55.00,50.00,83.20,
DFW,2020-02-24 11:55,,,,
DFW,2020-02-24 12:00,,,,
DFW,2020-02-24 12:05,,,,
DFW,2020-02-24 12:10,,,,
DFW,2020-02-24 12:15,,,,
DFW,2020-02-24 12:20,,,,
DFW,2020-02-24 12:25,,,,
DFW,2020-02-24 12:30,,,,
DFW,2020-02-24 12:35,,,,
DFW,2020-02-24 12:40,,,,
DFW,2020-02-24 12:45,,,,
DFW,2020-02-24 12:50,,,,
DFW,2020-02-24 12:53,53.10,43.00,68.46,
DFW,2020-02-24 12:55,,,,
DFW,2020-02-24 13:00,,,,
DFW,2020-02-24 13:05,,,,
DFW,2020-02-24 13:10,,,,
DFW,2020-02-24 13:15,,,,
DFW,2020-02-24 13:20,,,,
DFW,2020-02-24 13:25,,,,
DFW,2020-02-24 13:30,,,,
DFW,2020-02-24 13:35,,,,
DFW,2020-02-24 13:40,,,,
DFW,2020-02-24 13:45,,,,
DFW,2020-02-24 13:50,,,,
DFW,2020-02-24 13:53,52.00,41.00,66.00,
DFW,2020-02-24 13:55,,,,
DFW,2020-02-24 14:00,,,,
DFW,2020-02-24 14:05,,,,
DFW,2020-02-24 14:10,,,,
DFW,2020-02-24 14:15,,,,
DFW,2020-02-24 14:20,,,,
DFW,2020-02-24 14:25,,,,
DFW,2020-02-24 14:30,,,,
DFW,2020-02-24 14:35,,,,
DFW,2020-02-24 14:40,,,,
DFW,2020-02-24 14:45,,,,
DFW,2020-02-24 14:50,,,,
DFW,2020-02-24 14:53,54.00,39.90,58.76,
DFW,2020-02-24 14:55,,,,
DFW,2020-02-24 15:00,,,,
DFW,2020-02-24 15:05,,,,
DFW,2020-02-24 15:10,,,,
DFW,2020-02-24 15:15,,,,
DFW,2020-02-24 15:20,,,,
DFW,2020-02-24 15:25,,,,
DFW,2020-02-24 15:30,,,,
DFW,2020-02-24 15:35,,,,
DFW,2020-02-24 15:40,,,,
DFW,2020-02-24 15:45,,,,
DFW,2020-02-24 15:50,,,,
DFW,2020-02-24 15:53,55.90,39.90,54.83,
DFW,2020-02-24 15:55,,,,
DFW,2020-02-24 16:00,,,,
DFW,2020-02-24 16:05,,,,
DFW,2020-02-24 16:10,,,,
DFW,2020-02-24 16:15,,,,
DFW,2020-02-24 16:20,,,,
DFW,2020-02-24 16:25,,,,
DFW,2020-02-24 16:30,,,,
DFW,2020-02-24 16:35,,,,
DFW,2020-02-24 16:40,,,,
DFW,2020-02-24 16:45,,,,
DFW,2020-02-24 16:50,,,,
DFW,2020-02-24 16:53,59.00,39.90,49.04,
DFW,2020-02-24 16:55,,,,
DFW,2020-02-24 17:00,,,,
DFW,2020-02-24 17:05,,,,
DFW,2020-02-24 17:10,,,,
DFW,2020-02-24 17:15,,,,
DFW,2020-02-24 17:20,,,,
DFW,2020-02-24 17:25,,,,
DFW,2020-02-24 17:30,,,,
DFW,2020-02-24 17:35,,,,
DFW,2020-02-24 17:40,,,,
DFW,2020-02-24 17:45,,,,
DFW,2020-02-24 17:50,,,,
DFW,2020-02-24 17:53,61.00,39.90,45.67,
DFW,2020-02-24 17:55,,,,
DFW,2020-02-24 18:00,,,,
DFW,2020-02-24 18:05,,,,
DFW,2020-02-24 18:10,,,,
DFW,2020-02-24 18:15,,,,
DFW,2020-02-24 18:20,,,,
DFW,2020-02-24 18:25,,,,
DFW,2020-02-24 18:30,,,,
DFW,2020-02-24 18:35,,,,
DFW,2020-02-24 18:40,,,,
DFW,2020-02-24 18:45,,,,
DFW,2020-02-24 18:50,,,,
DFW,2020-02-24 18:53,64.00,39.90,41.09,
DFW,2020-02-24 18:55,,,,
DFW,2020-02-24 19:00,,,,
DFW,2020-02-24 19:05,,,,
DFW,2020-02-24 19:10,,,,
DFW,2020-02-24 19:15,,,,
DFW,2020-02-24 19:20,,,,
DFW,2020-02-24 19:25,,,,
DFW,2020-02-24 19:30,,,,
DFW,2020-02-24 19:35,,,,
DFW,2020-02-24 19:40,,,,
DFW,2020-02-24 19:45,,,,
DFW,2020-02-24 19:50,,,,
DFW,2020-02-24 19:53,64.90,41.00,41.55,
DFW,2020-02-24 19:55,,,,
DFW,2020-02-24 20:00,,,,
DFW,2020-02-24 20:05,,,,
DFW,2020-02-24 20:10,,,,
DFW,2020-02-24 20:15,,,,
DFW,2020-02-24 20:20,,,,
DFW,2020-02-24 20:25,,,,
DFW,2020-02-24 20:30,,,,
DFW,2020-02-24 20:35,,,,
DFW,2020-02-24 20:40,,,,
DFW,2020-02-24 20:45,,,,
DFW,2020-02-24 20:50,,,,
DFW,2020-02-24 20:53,64.90,41.00,41.55,
DFW,2020-02-24 20:55,,,,
DFW,2020-02-24 21:00,,,,
DFW,2020-02-24 21:05,,,,
DFW,2020-02-24 21:10,,,,
DFW,2020-02-24 21:15,,,,
DFW,2020-02-24 21:20,,,,
DFW,2020-02-24 21:25,,,,
DFW,2020-02-24 21:30,,,,
DFW,2020-02-24 21:35,,,,
DFW,2020-02-24 21:40,,,,
DFW,2020-02-24 21:45,,,,
DFW,2020-02-24 21:50,,,,
DFW,2020-02-24 21:53,64.90,42.10,43.36,
DFW,2020-02-24 21:55,,,,
DFW,2020-02-24 22:00,,,,
DFW,2020-02-24 22:05,,,,
DFW,2020-02-24 22:10,,,,
DFW,2020-02-24 22:15,,,,
DFW,2020-02-24 22:20,,,,
DFW,2020-02-24 22:25,,,,
DFW,2020-02-24 22:30,,,,
DFW,2020-02-24 22:35,,,,
DFW,2020-02-24 22:40,,,,
DFW,2020-02-24 22:45,,,,
DFW,2020-02-24 22:50,,,,
DFW,2020-02-24 22:53,64.00,41.00,42.88,
DFW,2020-02-24 22:55,,,,
DFW,2020-02-24 23:00,,,,
DFW,2020-02-24 23:05,,,,
DFW,2020-02-24 23:10,,,,
DFW,2020-02-24 23:15,,,,
DFW,2020-02-24 23:20,,,,
DFW,2020-02-24 23:25,,,,
DFW,2020-02-24 23:30,,,,
DFW,2020-02-24 23:35,,,,
DFW,2020-02-24 23:40,,,,
DFW,2020-02-24 23:45,,,,
DFW,2020-02-24 23:50,,,,
DFW,2020-02-24 23:53,63.00,41.00,44.41,
DFW,2020-02-24 23:55,,,,
DFW,2020-02-25 00:00,,,,
DFW,2020-02-25 00:05,,,,
DFW,2020-02-25 00:10,,,,
DFW,2020-02-25 00:15,,,,
DFW,2020-02-25 00:20,,,,
DFW,2020-02-25 00:25,,,,
DFW,2020-02-25 00:30,,,,
DFW,2020-02-25 00:35,,,,
DFW,2020-02-25 00:40,,,,
DFW,2020-02-25 00:45,,,,
DFW,2020-02-25 00:50,,,,
DFW,2020-02-25 00:53,57.90,43.00,57.51,
DFW,2020-02-25 00:55,,,,
DFW,2020-02-25 01:00,,,,
DFW,2020-02-25 01:05,,,,
DFW,2020-02-25 01:10,,,,
DFW,2020-02-25 01:15,,,,
DFW,2020-02-25 01:20,,,,
DFW,2020-02-25 01:25,,,,
DFW,2020-02-25 01:30,,,,
DFW,2020-02-25 01:35,,,,
DFW,2020-02-25 01:40,,,,
DFW,2020-02-25 01:45,,,,
DFW,2020-02-25 01:50,,,,
DFW,2020-02-25 01:53,55.00,42.10,61.69,
DFW,2020-02-25 01:55,,,,
DFW,2020-02-25 02:00,,,,
DFW,2020-02-25 02:05,,,,
DFW,2020-02-25 02:10,,,,
DFW,2020-02-25 02:15,,,,
DFW,2020-02-25 02:20,,,,
DFW,2020-02-25 02:25,,,,
DFW,2020-02-25 02:30,,,,
DFW,2020-02-25 02:35,,,,
DFW,2020-02-25 02:40,,,,
DFW,2020-02-25 02:45,,,,
DFW,2020-02-25 02:50,,,,
DFW,2020-02-25 02:53,52.00,42.10,68.86,
DFW,2020-02-25 02:55,,,,
DFW,2020-02-25 03:00,,,,
DFW,2020-02-25 03:05,,,,
DFW,2020-02-25 03:10,,,,
DFW,2020-02-25 03:15,,,,
DFW,2020-02-25 03:20,,,,
DFW,2020-02-25 03:25,,,,
DFW,2020-02-25 03:30,,,,
DFW,2020-02-25 03:35,,,,
DFW,2020-02-25 03:40,,,,
DFW,2020-02-25 03:45,,,,
DFW,2020-02-25 03:50,,,,
DFW,2020-02-25 03:53,51.10,42.10,71.19,
DFW,2020-02-25 03:55,,,,
DFW,2020-02-25 04:00,,,,
DFW,2020-02-25 04:05,,,,
DFW,2020-02-25 04:10,,,,
DFW,2020-02-25 04:15,,,,
DFW,2020-02-25 04:20,,,,
DFW,2020-02-25 04:25,,,,
DFW,2020-02-25 04:30,,,,
DFW,2020-02-25 04:35,,,,
DFW,2020-02-25 04:40,,,,
DFW,2020-02-25 04:45,,,,
DFW,2020-02-25 04:50,,,,
DFW,2020-02-25 04:53,48.00,41.00,76.58,43.41
DFW,2020-02-25 04:55,,,,
DFW,2020-02-25 05:00,,,,
DFW,2020-02-25 05:05,,,,
DFW,2020-02-25 05:10,,,,
DFW,2020-02-25 05:15,,,,
DFW,2020-02-25 05:20,,,,
DFW,2020-02-25 05:25,,,,
DFW,2020-02-25 05:30,,,,
DFW,2020-02-25 05:35,,,,
DFW,2020-02-25 05:40,,,,
DFW,2020-02-25 05:45,,,,
DFW,2020-02-25 05:50,,,,
DFW,2020-02-25 05:53,48.00,41.00,76.58,43.41
DFW,2020-02-25 05:55,,,,
DFW,2020-02-25 06:00,,,,
DFW,2020-02-25 06:05,,,,
DFW,2020-02-25 06:10,,,,
DFW,2020-02-25 06:15,,,,
DFW,2020-02-25 06:20,,,,
DFW,2020-02-25 06:25,,,,
DFW,2020-02-25 06:30,,,,
DFW,2020-02-25 06:35,,,,
DFW,2020-02-25 06:40,,,,
DFW,2020-02-25 06:45,,,,
DFW,2020-02-25 06:50,,,,
DFW,2020-02-25 06:53,46.00,39.90,79.13,41.36
DFW,2020-02-25 06:55,,,,
DFW,2020-02-25 07:00,,,,
DFW,2020-02-25 07:05,,,,
DFW,2020-02-25 07:10,,,,
DFW,2020-02-25 07:15,,,,
DFW,2020-02-25 07:20,,,,
DFW,2020-02-25 07:25,,,,
DFW,2020-02-25 07:30,,,,
DFW,2020-02-25 07:35,,,,
DFW,2020-02-25 07:40,,,,
DFW,2020-02-25 07:45,,,,
DFW,2020-02-25 07:50,,,,
DFW,2020-02-25 07:53,45.00,39.90,82.19,40.63
DFW,2020-02-25 07:55,,,,
DFW,2020-02-25 08:00,,,,
DFW,2020-02-25 08:05,,,,
DFW,2020-02-25 08:10,,,,
DFW,2020-02-25 08:15,,,,
DFW,2020-02-25 08:20,,,,
DFW,2020-02-25 08:25,,,,
DFW,2020-02-25 08:30,,,,
DFW,2020-02-25 08:35,,,,
DFW,2020-02-25 08:40,,,,
DFW,2020-02-25 08:45,,,,
DFW,2020-02-25 08:50,,,,
DFW,2020-02-25 08:53,44.10,39.90,85.06,40.10
DFW,2020-02-25 08:55,,,,
DFW,2020-02-25 09:00,,,,
DFW,2020-02-25 09:05,,,,
DFW,2020-02-25 09:10,,,,
DFW,2020-02-25 09:15,,,,
DFW,2020-02-25 09:20,,,,
DFW,2020-02-25 09:25,,,,
DFW,2020-02-25 09:30,,,,
DFW,2020-02-25 09:35,,,,
DFW,2020-02-25 09:40,,,,
DFW,2020-02-25 09:45,,,,
DFW,2020-02-25 09:50,,,,
DFW,2020-02-25 09:53,44.10,39.90,85.06,39.02
DFW,2020-02-25 09:55,,,,
DFW,2020-02-25 10:00,,,,
DFW,2020-02-25 10:05,,,,
DFW,2020-02-25 10:10,,,,
DFW,2020-02-25 10:15,,,,
DFW,2020-02-25 10:20,,,,
DFW,2020-02-25 10:25,,,,
DFW,2020-02-25 10:30,,,,
DFW,2020-02-25 10:35,,,,
DFW,2020-02-25 10:40,,,,
DFW,2020-02-25 10:45,,,,
DFW,2020-02-25 10:50,,,,
DFW,2020-02-25 10:53,43.00,39.90,88.71,38.19
DFW,2020-02-25 10:55,,,,
DFW,2020-02-25 11:00,,,,
DFW,2020-02-25 11:05,,,,
DFW,2020-02-25 11:10,,,,
DFW,2020-02-25 11:15,,,,
DFW,2020-02-25 11:20,,,,
DFW,2020-02-25 11:25,,,,
DFW,2020-02-25 11:30,,,,
DFW,2020-02-25 11:35,,,,
DFW,2020-02-25 11:40,,,,
DFW,2020-02-25 11:45,,,,
DFW,2020-02-25 11:50,,,,
DFW,2020-02-25 11:53,43.00,39.00,85.66,37.19
DFW,2020-02-25 11:55,,,,
DFW,2020-02-25 12:00,,,,
DFW,2020-02-25 12:05,,,,
DFW,2020-02-25 12:10,,,,
DFW,2020-02-25 12:15,,,,
DFW,2020-02-25 12:20,,,,
DFW,2020-02-25 12:25,,,,
DFW,2020-02-25 12:30,,,,
DFW,2020-02-25 12:35,,,,
DFW,2020-02-25 12:40,,,,
DFW,2020-02-25 12:45,,,,
DFW,2020-02-25 12:50,,,,
DFW,2020-02-25 12:53,41.00,39.00,92.52,35.75
DFW,2020-02-25 12:55,,,,
DFW,2020-02-25 13:00,,,,
DFW,2020-02-25 13:05,,,,
DFW,2020-02-25 13:10,,,,
DFW,2020-02-25 13:15,,,,
DFW,2020-02-25 13:20,,,,
DFW,2020-02-25 13:25,,,,
DFW,2020-02-25 13:30,,,,
DFW,2020-02-25 13:35,,,,
DFW,2020-02-25 13:40,,,,
DFW,2020-02-25 13:45,,,,
DFW,2020-02-25 13:50,,,,
DFW,2020-02-25 13:53,45.00,39.90,82.19,39.68
DFW,2020-02-25 13:55,,,,
DFW,2020-02-25 14:00,,,,
DFW,2020-02-25 14:05,,,,
DFW,2020-02-25 14:10,,,,
DFW,2020-02-25 14:15,,,,
DFW,2020-02-25 14:20,,,,
DFW,2020-02-25 14:25,,,,
DFW,2020-02-25 14:30,,,,
DFW,2020-02-25 14:35,,,,
DFW,2020-02-25 14:40,,,,
DFW,2020-02-25 14:45,,,,
DFW,2020-02-25 14:50,,,,
DFW,2020-02-25 14:53,46.00,39.90,79.13,40.52
DFW,2020-02-25 14:55,,,,
DFW,2020-02-25 15:00,,,,
DFW,2020-02-25 15:05,,,,
DFW,2020-02-25 15:10,,,,
DFW,2020-02-25 15:15,,,,
DFW,2020-02-25 15:20,,,,
DFW,2020-02-25 15:25,,,,
DFW,2020-02-25 15:30,,,,
DFW,2020-02-25 15:35,,,,
DFW,2020-02-25 15:40,,,,
DFW,2020-02-25 15:45,,,,
DFW,2020-02-25 15:50,,,,
DFW,2020-02-25 15:53,51.10,39.90,65.38,
DFW,2020-02-25 15:55,,,,
DFW,2020-02-25 16:00,,,,
DFW,2020-02-25 16:05,,,,
DFW,2020-02-25 16:10,,,,
DFW,2020-02-25 16:15,,,,
DFW,2020-02-25 16:20,,,,
DFW,2020-02-25 16:25,,,,
DFW,2020-02-25 16:30,,,,
DFW,2020-02-25 16:35,,,,
DFW,2020-02-25 16:40,,,,
DFW,2020-02-25 16:45,,,,
DFW,2020-02-25 16:50,,,,
DFW,2020-02-25 16:53,53.10,41.00,63.38,
DFW,2020-02-25 16:55,,,,
DFW,2020-02-25 17:00,,,,
DFW,2020-02-25 17:05,,,,
DFW,2020-02-25 17:10,,,,
DFW,2020-02-25 17:15,,,,
DFW,2020-02-25 17:20,,,,
DFW,2020-02-25 17:25,,,,
DFW,2020-02-25 17:30,,,,
DFW,2020-02-25 17:35,,,,
DFW,2020-02-25 17:40,,,,
DFW,2020-02-25 17:45,,,,
DFW,2020-02-25 17:50,,,,
DFW,2020-02-25 17:53,54.00,39.90,58.76,
DFW,2020-02-25 17:55,,,,
DFW,2020-02-25 18:00,,,,
DFW,2020-02-25 18:05,,,,
DFW,2020-02-25 18:10,,,,
DFW,2020-02-25 18:15,,,,
DFW,2020-02-25 18:20,,,,
DFW,2020-02-25 18:25,,,,
DFW,2020-02-25 18:30,,,,
DFW,2020-02-25 18:35,,,,
DFW,2020-02-25 18:40,,,,
DFW,2020-02-25 18:45,,,,
DFW,2020-02-25 18:50,,,,
DFW,2020-02-25 18:53,57.00,39.00,50.88,
DFW,2020-02-25 18:55,,,,
DFW,2020-02-25 19:00,,,,
DFW,2020-02-25 19:05,,,,
DFW,2020-02-25 19:10,,,,
DFW,2020-02-25 19:15,,,,
DFW,2020-02-25 19:20,,,,
DFW,2020-02-25 19:25,,,,
DFW,2020-02-25 19:30,,,,
DFW,2020-02-25 19:35,,,,
DFW,2020-02-25 19:40,,,,
DFW,2020-02-25 19:45,,,,
DFW,2020-02-25 19:50,,,,
DFW,2020-02-25 19:53,57.90,37.90,47.18,
DFW,2020-02-25 19:55,,,,
DFW,2020-02-25 20:00,,,,
DFW,2020-02-25 20:05,,,,
DFW,2020-02-25 20:10,,,,
DFW,2020-02-25 20:15,,,,
DFW,2020-02-25 20:20,,,,
DFW,2020-02-25 20:25,,,,
DFW,2020-02-25 20:30,,,,
DFW,2020-02-25 20:35,,,,
DFW,2020-02-25 20:40,,,,
DFW,2020-02-25 20:45,,,,
DFW,2020-02-25 20:50,,,,
DFW,2020-02-25 20:53,60.10,32.00,34.49,
DFW,2020-02-25 20:55,,,,
DFW,2020-02-25 21:00,,,,
DFW,2020-02-25 21:05,,,,
DFW,2020-02-25 21:10,,,,
DFW,2020-02-25 21:15,,,,
DFW,2020-02-25 21:20,,,,
DFW,2020-02-25 21:25,,,,
DFW,2020-02-25 21:30,,,,
DFW,2020-02-25 21:35,,,,
DFW,2020-02-25 21:40,,,,
DFW,2020-02-25 21:45,,,,
DFW,2020-02-25 21:50,,,,
DFW,2020-02-25 21:53,59.00,28.90,31.63,
DFW,2020-02-25 21:55,,,,
DFW,2020-02-25 22:00,,,,
DFW,2020-02-25 22:05,,,,
DFW,2020-02-25 22:10,,,,
DFW,2020-02-25 22:15,,,,
DFW,2020-02-25 22:20,,,,
DFW,2020-02-25 22:25,,,,
DFW,2020-02-25 22:30,,,,
DFW,2020-02-25 22:35,,,,
DFW,2020-02-25 22:40,,,,
DFW,2020-02-25 22:45,,,,
DFW,2020-02-25 22:50,,,,
DFW,2020-02-25 22:53,57.90,28.90,32.90,
DFW,2020-02-25 22:55,,,,
DFW,2020-02-25 23:00,,,,
DFW,2020-02-25 23:05,,,,
DFW,2020-02-25 23:10,,,,
DFW,2020-02-25 23:15,,,,
DFW,2020-02-25 23:20,,,,
DFW,2020-02-25 23:25,,,,
DFW,2020-02-25 23:30,,,,
DFW,2020-02-25 23:35,,,,
DFW,2020-02-25 23:40,,,,
DFW,2020-02-25 23:45,,,,
DFW,2020-02-25 23:50,,,,
DFW,2020-02-25 23:53,55.00,28.90,36.54,
DFW,2020-02-25 23:55,,,,
DFW,2020-02-26 00:00,,,,
DFW,2020-02-26 00:05,,,,
DFW,2020-02-26 00:10,,,,
DFW,2020-02-26 00:15,,,,
DFW,2020-02-26 00:20,,,,
DFW,2020-02-26 00:25,,,,
DFW,2020-02-26 00:30,,,,
DFW,2020-02-26 00:35,,,,
DFW,2020-02-26 00:40,,,,
DFW,2020-02-26 00:45,,,,
DFW,2020-02-26 00:50,,,,
DFW,2020-02-26 00:53,53.10,28.00,37.74,
DFW,2020-02-26 00:55,,,,
DFW,2020-02-26 01:00,,,,
DFW,2020-02-26 01:05,,,,
DFW,2020-02-26 01:10,,,,
DFW,2020-02-26 01:15,,,,
DFW,2020-02-26 01:20,,,,
DFW,2020-02-26 01:25,,,,
DFW,2020-02-26 01:30,,,,
DFW,2020-02-26 01:35,,,,
DFW,2020-02-26 01:40,,,,
DFW,2020-02-26 01:45,,,,
DFW,2020-02-26 01:50,,,,
DFW,2020-02-26 01:53,51.10,26.10,37.57,
DFW,2020-02-26 01:55,,,,
DFW,2020-02-26 02:00,,,,
DFW,2020-02-26 02:05,,,,
DFW,2020-02-26 02:10,,,,
DFW,2020-02-26 02:15,,,,
DFW,2020-02-26 02:20,,,,
DFW,2020-02-26 02:25,,,,
DFW,2020-02-26 02:30,,,,
DFW,2020-02-26 02:35,,,,
DFW,2020-02-26 02:40,,,,
DFW,2020-02-26 02:45,,,,
DFW,2020-02-26 02:50,,,,
DFW,2020-02-26 02:53,48.90,25.00,38.95,42.00
DFW,2020-02-26 02:55,,,,
DFW,2020-02-26 03:00,,,,
DFW,2020-02-26 03:05,,,,
DFW,2020-02-26 03:10,,,,
DFW,2020-02-26 03:15,,,,
DFW,2020-02-26 03:20,,,,
DFW,2020-02-26 03:25,,,,
DFW,2020-02-26 03:30,,,,
DFW,2020-02-26 03:35,,,,
DFW,2020-02-26 03:40,,,,
DFW,2020-02-26 03:45,,,,
DFW,2020-02-26 03:50,,,,
DFW,2020-02-26 03:53,46.90,26.10,43.95,40.97
DFW,2020-02-26 03:55,,,,
DFW,2020-02-26 04:00,,,,
DFW,2020-02-26 04:05,,,,
DFW,2020-02-26 04:10,,,,
